ROW_ID,target
60907,-0.0012975297
104989,-0.00030148705
291087,-1.9895379e-07
482030,-0.0028453385
163569,-0.0014039333
271648,-0.00218313
157169,-0.0014225327
170086,0.006388616
523427,5.953043e-05
421423,0.012074184
151651,0.0008158088
97987,0.0004105674
66720,-0.0051413476
84969,0.0043815398
228938,-0.003590519
344491,-0.001178942
134326,-0.0006770857
317810,0.0028539856
130362,-0.00015880959
327123,-0.0012844407
129719,-0.000493153
310353,0.00043672416
153570,0.002851869
164309,0.0011743598
443701,0.0009961557
361468,-2.9706978e-05
80893,0.00094265986
65907,0.0017543179
175147,-0.00036414887
389977,0.00011728605
99239,-0.0003272944
125946,0.00022644966
381360,0.00061583566
58753,-0.0005005268
209266,-0.0004028092
41969,-0.0013173331
109889,-0.0042664567
101830,-0.0018410478
318475,-0.0014045256
149510,-0.0009818708
207403,-0.0016489895
157447,0.0030223306
459127,-0.00072827545
233004,0.008386476
398611,-0.00028979214
38554,-0.0003348891
155852,7.018558e-05
444157,0.0009644135
237051,-0.0022872945
250208,-0.00340679
229799,-0.00536612
295346,0.005451793
19686,0.00021923974
192350,-0.0007966913
266154,0.004292329
249034,0.0033632743
180962,-0.00061825296
372126,0.0012575244
84118,-0.00015198247
98141,0.0067118905
282685,0.0033554127
306792,0.0013361457
368532,-0.00038918544
504119,0.0026417556
367281,-7.376121e-05
352400,0.00023416398
321095,0.010566839
17746,-0.0051125796
84197,-0.001783119
97551,-0.00056507054
346169,-0.0015642995
92130,0.00094135257
286201,-0.00062055205
51079,-0.0016087217
193199,0.0016207054
184080,0.0032834068
385546,-0.0020402698
247053,-0.0070483843
96413,0.0032142047
355099,-0.002793139
397018,-0.00039218424
292693,-0.0012707857
400801,-0.0026151747
220104,0.0030129093
265989,-0.0024584462
167381,0.00036210468
128536,-0.0046842005
90835,-0.0009667971
303581,0.00010573852
344823,-0.0017481513
471004,-0.0020614145
144103,0.00069144834
516382,-4.857304e-05
174016,-0.013422504
145997,-7.355344e-05
426814,0.0022237687
478423,0.00019469613
103701,-0.00056683394
429993,0.0023204074
196261,-0.005541816
56726,0.0025512092
238128,0.0024488962
230857,0.0010414375
408102,2.089166e-05
361920,-1.2978999e-05
516121,0.0005534654
280143,-0.006118482
212695,0.00013264595
117940,-4.6760244e-05
323819,-8.481048e-05
489126,-0.0002647459
40640,-0.00092087965
265451,-0.00013571038
175299,0.0016860187
29511,0.003726328
144757,0.0015265192
241053,-0.00016739118
357896,-6.762431e-05
397244,0.0012840739
46119,0.007819175
521761,-0.0011593989
511066,0.0035153874
479812,-0.0023460062
372951,-0.004484961
153868,0.004786849
125012,-0.00629458
271911,0.0024325806
236601,-0.0029768357
94913,0.00132651
361160,-0.00038600573
407342,-0.00053354877
168270,0.0059800115
460548,0.001755441
179633,0.0002544783
305477,-0.0019282046
291886,0.0018152011
66842,-0.0026084387
9107,0.0023365521
320220,-0.0010065184
505556,-0.002088096
26990,0.0015957342
52535,0.0036696547
3046,0.0008134084
237192,0.0051663807
212448,-0.0002620055
345459,-0.0024662155
413760,0.000110625406
25189,1.8110208e-05
83963,0.0019570342
417540,-0.0043949783
290605,-0.004342265
352310,0.0029739875
432523,-0.000912009
174763,0.0146656465
378686,-0.000684619
21643,-0.0036364067
439863,-0.0012511219
467616,0.0013801145
378770,0.00048955093
247657,-0.0017641278
484287,0.0050414987
155514,0.0005703595
226154,-0.0032280462
132874,0.0060485755
218272,0.0025738857
473388,-0.0008648038
296882,-0.0008635286
379581,0.0026212286
39577,-0.0027308506
496938,0.006095318
442782,-0.0023724146
130270,0.0015582392
422035,-0.004780658
64930,4.4806176e-05
37494,-0.0011297158
332591,0.0012335716
501204,-0.001529796
357561,0.0043317247
493385,0.01259804
216409,-0.0031138055
506083,-0.0027716844
447158,0.0006958374
336325,0.0022500826
450157,-0.0014618268
462001,0.0026421172
336876,-0.000534703
224911,-0.0057913554
289870,0.0010328306
128796,-7.383322e-05
405743,-0.0011109815
441220,-0.004957284
409550,0.0042673964
153153,0.0009602402
147786,0.00024158851
498212,-0.0022082906
394166,-0.0045275334
210771,-0.0025065364
2767,-0.0020447727
483851,0.000632143
13278,0.003195888
35984,0.0022957379
469940,0.003385982
432021,0.0018505816
516116,0.0009950193
148529,-0.0040395875
106643,0.0023980357
65163,-0.004796746
336966,-0.003704045
389532,-0.0004190706
97560,-0.003717245
360384,0.0036771079
160857,-0.00027442368
145295,-0.0040259464
413718,-0.0042564087
473225,7.455869e-05
253426,-0.0009691745
268809,-0.00040375785
316438,0.0034217108
169539,0.001972326
435430,-0.0023740828
474620,0.00015378163
145231,-0.0024301086
323751,-0.0015838803
89000,-0.0013547048
525701,-0.006040292
22088,-0.0005280169
197594,-0.0028123744
339115,-0.0038550121
218713,-0.0003705527
393704,0.003825052
122240,-0.0016237211
245890,0.0009234621
523031,0.0006422122
347755,0.00030912878
323247,-0.0027122912
515969,-0.0021912074
62305,0.0019507702
115572,2.3188768e-05
138330,-0.0003668855
327338,0.00010713673
401230,0.0015822568
16746,-0.0015331656
498538,-0.0014424978
159166,-0.0030169652
6598,0.0010527119
275788,0.0001698435
319600,-0.0020889184
522525,0.0014029143
158265,-0.0027989717
263914,-0.0026227506
316161,-0.00074398593
222957,-0.0005189761
278267,-0.0012322178
63168,-0.0023822542
333228,-0.0013676978
1863,-0.001241859
79210,0.0001248371
417835,-0.0016351155
472865,-0.0007836974
226027,-0.0019609712
324004,-0.00031115333
503779,-7.919513e-05
267140,-0.0011995486
165147,0.0021461833
498392,0.0001552733
240513,-0.0032973476
400528,-0.0017034094
402420,0.0020214212
503083,0.002311104
347294,-9.942545e-05
124321,-0.0020554503
434708,-0.0007838778
340343,-0.00090091024
294640,-0.0034140835
476355,-0.0064451303
403259,0.0009873064
270798,-0.0018138995
414737,0.0052121603
101400,-0.008750621
70348,-0.0017860618
31156,-0.00040676806
36814,-9.708072e-05
475290,0.0013514813
227185,-0.001934535
516037,-0.00032029778
2594,-0.0043172496
22245,0.00041737012
143980,-0.0019105165
279480,-0.00088390947
101940,0.0028876283
325328,-0.0031712009
298044,0.0032456734
194644,0.005005244
349061,-0.003185415
140594,0.0001459571
7177,0.0031351584
483878,9.310641e-05
160686,-0.0017485555
353395,0.0027185963
63121,-2.3875094e-05
368972,-0.00053530664
208624,-0.0014552056
222959,0.0010380181
402781,0.0010039574
164572,-0.0003071893
248638,-0.0028277081
522540,0.0009626159
198719,-0.009105196
437042,0.0010802395
272874,-0.0023695517
428415,-0.00059989403
272613,0.00027520992
493796,0.0039938046
33526,-0.0014728319
139988,-0.0068005677
458646,-0.0014552121
86735,0.0058588595
498860,-0.00071070826
19887,0.0003623932
399673,0.0075761187
40373,-0.0017481627
54593,-0.0049448223
135703,-0.0012712876
312507,-0.0031115408
435587,-0.0024063133
119676,-0.0006794733
523511,-3.427911e-06
428668,-0.0012662178
65230,-0.0008000199
246575,-0.0034839248
211262,1.2315926e-05
72339,-0.0007716486
385464,0.0015668295
405546,-0.000955279
141956,0.0018028487
151576,0.00087329326
360222,0.00073789933
410868,-0.0012476789
505600,0.006184263
42930,0.0014513519
262711,-0.003487283
122155,0.00047012517
441174,1.51418135e-05
443399,0.00046472705
235908,-0.0004226002
177524,-4.0835454e-05
36109,0.0011285306
10794,-0.0016273193
157810,0.0037039819
481907,0.0015949489
97411,0.0029092613
130699,0.0005082629
352786,-0.0040191044
195092,-0.0020299444
335625,-0.006285473
335957,-0.0004249086
262819,0.0036741262
283387,0.0003220429
247358,0.0013798283
64457,-0.00064142724
313340,0.0041351663
382283,-0.00056602614
368828,-0.0018335198
109826,-0.004340473
49583,0.002917146
37630,-0.0005026213
435034,0.0010547208
452861,-0.002257314
493774,0.0023677624
497960,0.0015949615
87174,-8.994716e-05
467433,0.001510282
354630,-0.009327868
78121,-0.0012071268
56424,-0.005862082
461671,0.0004365993
193728,-0.008295574
489638,-0.0032498678
293930,-0.0003994105
490476,-0.0039685923
58015,-0.0067402306
449017,0.002193187
130084,0.0005000201
141440,-0.0046244203
400976,0.000559296
161686,-0.0010495142
213142,-0.0021938963
304452,-0.004568658
297858,0.0027284105
48395,0.00026267438
260468,-0.002698106
258502,-0.01348952
111212,-0.002525235
20010,0.00024162652
146504,6.171374e-05
15343,0.00027065125
513456,-0.00020282384
466917,-0.00032076065
93605,-0.0033949404
371825,-0.00052344357
40095,0.0016024698
275653,0.0006659656
398270,0.0008254831
298625,-0.0045528
481029,-0.005196754
303174,0.0030574345
268271,-0.0012243873
46893,-0.0014672647
167496,0.0008877461
197737,0.0031139709
263925,-0.00021027657
341088,0.0020421678
117737,-0.004364336
474249,-0.0046594613
519497,-0.006315216
338645,0.0022983411
429950,-0.0016802056
137717,0.0018209523
320470,0.0005462796
376416,0.0009739312
98673,0.0056370078
269202,0.0008240225
433518,-0.003963135
340909,-0.00016874357
208353,0.0021321527
259025,-0.007208422
155426,-0.005856662
375723,-0.00017050083
444332,0.0015288154
288543,-0.0015256621
450485,-0.0017003365
269045,0.0019574175
502335,0.0013714131
81200,0.0045140814
119432,0.002635121
246225,0.0016548248
90047,0.0023022275
464365,0.011357922
201065,0.00045079843
500046,0.00023586108
260376,0.00305614
205740,-0.0015981605
212079,0.001543759
459190,0.0018119898
462311,0.0034135778
464423,-0.007884411
432733,0.0022308093
383967,-0.0077984524
43071,-0.00018950732
192223,0.0008284586
52403,-0.00070267054
89387,-0.0075887768
77600,0.0012815048
230376,-0.002723456
506454,-0.0025977972
160296,-0.0010025913
471517,-0.006780249
487403,0.0013782028
409005,-0.003115292
171874,0.0008579431
48193,0.0069452296
355573,-0.0055162273
79488,0.0009162243
253283,-0.0005866201
213738,0.0028765337
525950,-0.0058132634
69830,0.00018102182
498921,0.0005349745
321693,-6.42566e-05
439086,0.0012214931
13151,0.002157432
107155,-0.0010273198
85030,-0.0007440075
367742,-0.0004767932
360371,0.005259959
440967,-0.0018749009
340943,0.0019044541
397065,-0.0010938025
250119,-0.0019175111
453466,-0.00051734265
467897,-0.0027389696
517890,-0.0023116262
493686,-0.005211252
137841,-0.0023185876
423025,-0.003744608
145734,-0.001962145
219449,0.00362858
88405,-0.005973346
80069,-0.005588704
254082,0.00027133833
56262,-0.0011183559
503865,-0.0017120467
492265,0.0017003631
150207,-0.0002062337
500954,-0.00018266751
251103,-0.0037508414
452605,-0.004090987
475627,0.0019305155
293131,-0.004379892
425538,0.0056649237
503263,0.0015303502
273423,-0.0037323814
423033,0.0058354037
91461,0.0028647517
245796,-0.0008081664
186903,0.0022352107
265590,-0.00024092043
325125,-3.6476893e-05
11049,0.0023205043
116466,0.0029711053
256541,-0.001187989
155463,0.00026028903
333938,0.0012973917
200461,-0.0009043578
73264,-0.0011019757
299714,-0.0005276812
175401,-0.004473193
68287,-0.0006654278
226968,0.0004218498
113305,-0.002328082
256721,-0.0004717401
67201,-0.00039861293
74710,-0.004675653
15946,-0.0017846752
342551,0.0003193687
190141,-0.003819968
479216,-0.003056284
302987,-0.00093501667
434024,0.0033262419
338569,-0.0011700548
40099,0.003403563
436690,-0.0027351924
174293,0.0011063123
244220,0.002738166
33752,-0.0049975896
102954,-0.00064705615
418251,-0.0028151548
138892,0.0024280788
194944,-0.0040368563
406468,0.0006027468
123712,0.0012814497
62576,-0.0025307513
2700,-0.00017692479
88061,-0.00029180513
10878,0.0009339148
329065,-0.0004974384
476702,-0.0044842754
356719,0.0056465864
62123,-0.0022448266
370400,0.0010856084
37944,0.0021658
277797,0.0028652858
315436,0.002465034
111829,0.001148701
315462,-0.003044707
257355,-0.0003773375
184571,-0.00065710425
375337,-0.002382833
499555,-0.0030640846
216457,-0.0027743496
139610,-0.0039353115
101033,0.00076531153
32372,0.003353806
114621,-0.0001537627
323924,-0.0007424534
135468,-0.0014898207
335048,-0.00052373495
316225,0.0007168692
39731,-0.0025407681
15950,-0.00381115
91164,0.0013391466
439578,-0.0025777612
367973,0.0032907592
132832,0.007939105
118887,0.003894698
415688,-0.0045439564
343382,0.0018251867
290437,-0.0028498115
298030,0.0015486057
270411,-0.006061163
226344,0.0009242439
133305,-0.00205757
159094,0.0008546256
271873,0.000387114
142275,0.0021741036
505514,-5.9455982e-05
388440,-0.0042427788
495537,0.0028261307
460201,0.001229122
191387,-0.003460529
147780,-0.00017391535
279824,-0.0006061094
469977,0.00079036853
272505,0.00040740528
243483,-0.0012794775
161443,-0.00088395854
68411,0.0026106043
205357,0.0023939083
366488,-0.002096662
64595,-0.0012861378
45772,-0.0006693092
123130,0.0009623198
370327,0.0002461952
507199,0.0005970961
292695,0.0016977825
10377,0.0021414792
367377,0.007901998
127090,0.00085905555
222025,-0.0004983762
464961,-0.00031267072
426310,0.0016934744
158527,0.00038249584
398347,-0.0027086327
330301,-0.00051467516
509654,-0.0010963338
253310,0.0011013759
281123,-0.00040715816
231153,-0.0024518205
421363,-0.0011317066
367940,-0.0034787864
96809,0.004863067
399115,-0.0035784654
371044,-0.008447136
325145,-0.0025001098
150354,-0.0035358963
431078,-0.0014091051
135359,-0.005790595
453132,-0.0031492584
399157,-0.003075405
502321,0.0005943582
167029,-0.0013723008
73239,-0.00012024882
229623,0.00057820114
7160,0.0024862443
130111,-0.005422546
138993,0.002026317
438170,-0.0026201745
498503,0.0010101902
153767,-0.007269359
36687,-0.0018104742
346376,0.008523732
37720,0.0047981828
123758,-0.0012180649
50014,-0.0033417658
278729,-0.0014297155
124969,-0.0045391996
315892,-0.001661663
374869,0.009404485
508942,0.0011831941
49336,0.0035180026
285057,2.5622943e-05
394135,-0.00090843125
34444,0.0042254687
396160,-0.002286917
199851,0.004602005
414714,0.0009676757
287472,0.003959823
159698,-0.01757573
365899,-0.015226867
3007,0.0013595668
486570,-0.004543714
179762,0.00042837055
384008,0.0027840955
91308,-0.000627853
304416,-0.0018100173
483767,0.0015779242
76535,0.0034903502
416525,-0.0042491066
196235,0.00086680334
203581,-0.0027267048
450709,0.0023537218
373951,0.0007970464
30402,-0.0017858149
114584,-0.0015055124
346925,0.00080823165
289383,5.050149e-05
123864,-0.0032331708
362560,-0.0016883035
263451,-0.000934582
329039,0.0021895808
58689,-0.0018835833
9844,-0.0015415854
74661,-0.006642404
165730,0.0011910439
495062,0.004538976
149113,-0.00035227323
176634,-0.0014336228
463887,-0.0011299812
325868,-0.006109904
166528,0.0020951093
101228,0.004967384
184590,-0.0010285795
44084,0.0038423405
197343,0.00058496196
295201,-0.0017878499
143401,-0.0006131975
308952,5.4190197e-05
506770,0.0012380076
293150,0.0013177765
65737,0.0011621856
368597,-0.00064904167
27336,-0.0006935459
361140,0.0012434275
428143,-0.002785585
40634,0.0008800459
377908,0.003721973
278874,0.003614651
465984,-0.0016589973
500234,-0.0022495002
447396,0.00016623642
274768,0.00042489835
151845,-0.0024707043
202624,0.0031655785
333536,-0.004403154
363921,0.002418112
487349,0.0029828167
348028,0.00014728334
